#L=%d, T=%.2f 
# E     M 
-148.00 12345.00 
-148.00 12345.00 
-148.00 12345.00 
-156.00 12345.00 
-164.00 12345.00 
-164.00 12345.00 
-164.00 12345.00 
-164.00 12345.00 
-168.00 12345.00 
-176.00 12345.00 
-192.00 12345.00 
-192.00 12345.00 
-192.00 12345.00 
-192.00 12345.00 
-192.00 12345.00 
-204.00 12345.00 
-204.00 12345.00 
-212.00 12345.00 
-220.00 12345.00 
-220.00 12345.00 
-220.00 12345.00 
-224.00 12345.00 
-228.00 12345.00 
-232.00 12345.00 
-232.00 12345.00 
-240.00 12345.00 
-240.00 12345.00 
-244.00 12345.00 
-244.00 12345.00 
-244.00 12345.00 
-248.00 12345.00 
-252.00 12345.00 
-256.00 12345.00 
-260.00 12345.00 
-268.00 12345.00 
-276.00 12345.00 
-276.00 12345.00 
-284.00 12345.00 
-284.00 12345.00 
-296.00 12345.00 
-304.00 12345.00 
-304.00 12345.00 
-300.00 12345.00 
-300.00 12345.00 
-300.00 12345.00 
-300.00 12345.00 
-300.00 12345.00 
-300.00 12345.00 
-300.00 12345.00 
-304.00 12345.00 
-304.00 12345.00 
-304.00 12345.00 
-304.00 12345.00 
-308.00 12345.00 
-308.00 12345.00 
-308.00 12345.00 
-316.00 12345.00 
-316.00 12345.00 
-320.00 12345.00 
-320.00 12345.00 
-320.00 12345.00 
-324.00 12345.00 
-324.00 12345.00 
-328.00 12345.00 
-328.00 12345.00 
-328.00 12345.00 
-328.00 12345.00 
-328.00 12345.00 
-328.00 12345.00 
-332.00 12345.00 
-332.00 12345.00 
-332.00 12345.00 
-332.00 12345.00 
-340.00 12345.00 
-344.00 12345.00 
-344.00 12345.00 
-348.00 12345.00 
-348.00 12345.00 
-348.00 12345.00 
-348.00 12345.00 
-348.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-356.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-352.00 12345.00 
-356.00 12345.00 
-364.00 12345.00 
-364.00 12345.00 
-364.00 12345.00 
-364.00 12345.00 
-364.00 12345.00 
-368.00 12345.00 
-368.00 12345.00 
-368.00 12345.00 
-368.00 12345.00 
-376.00 12345.00 
-376.00 12345.00 
-376.00 12345.00 
-388.00 12345.00 
-388.00 12345.00 
-392.00 12345.00 
-392.00 12345.00 
-392.00 12345.00 
-392.00 12345.00 
-396.00 12345.00 
-400.00 12345.00 
-404.00 12345.00 
-412.00 12345.00 
-416.00 12345.00 
-416.00 12345.00 
-416.00 12345.00 
-416.00 12345.00 
