# L=8, T=4.0 
# E      M        E^2        M^2
-35.48    3.0     1462.88     334.64
-33.88    1.54     1313.44     230.52
-32.72    0.78     1240.96     209.4
-33.4    0.26     1279.52     223.72
-37.44    2.8     1594.56     303.2
-34.28    2.08     1353.44     236.16
-34.88    0.52     1420.8     295.36
-36.08    -1.84     1416.64     234.88
-33.76    0.38     1319.36     223.48
-35.4    0.1     1438.88     234.04
-33.52    2.34     1299.2     241.72
-33.4    0.54     1266.4     259.96
-34.84    -1.92     1337.12     271.6
-34.92    -1.76     1388.0     251.92
-33.76    -0.06     1287.36     205.88
-36.84    2.48     1532.0     311.28
-36.28    -1.96     1450.4     240.72
-36.48    -1.86     1530.24     275.16
-35.28    0.34     1404.16     270.04
-36.0    -1.26     1473.6     273.72
-37.76    -1.36     1588.48     302.48
-33.6    -1.66     1306.24     244.36
-33.2    -1.68     1276.48     202.48
-36.16    -1.08     1479.04     241.12
-35.76    -1.8     1477.44     292.96
-35.2    -2.68     1409.28     233.84
-36.44    3.94     1491.68     304.2
-34.72    2.56     1375.04     233.2
-33.56    -4.58     1311.84     266.68
-39.48    -0.84     1760.16     267.12
-34.6    -5.02     1360.48     243.16
-35.56    4.26     1442.72     262.2
-35.64    -2.64     1429.6     287.28
-36.4    2.22     1488.0     270.52
-36.76    -2.06     1544.48     296.84
-32.56    -0.28     1225.6     200.8
-35.72    -1.18     1432.48     277.56
-38.52    -0.36     1748.32     327.92
-35.4    -2.64     1422.24     261.68
-32.32    0.68     1202.88     233.52
-37.0    1.52     1500.0     244.0
-37.68    -1.76     1555.84     309.52
-36.96    1.28     1534.72     283.52
-35.28    -0.24     1395.84     278.88
-35.6    0.3     1445.12     250.68
-35.88    0.78     1511.84     295.56
-35.32    -1.86     1459.04     266.2
-37.56    0.54     1615.52     280.44
-36.24    -1.82     1503.04     292.92
-34.96    1.12     1399.04     252.0
-36.72    2.7     1522.24     307.0
-35.56    2.9     1443.04     256.84
-37.04    -0.56     1536.64     296.56
-35.24    0.92     1392.48     231.52
-36.2    3.04     1490.4     290.4
-37.04    -0.24     1577.28     311.52
-35.4    -2.06     1388.64     238.2
-35.52    -0.96     1453.12     293.84
-38.2    0.16     1631.52     300.32
-36.8    0.54     1558.08     262.36
-36.64    1.86     1558.72     268.6
-35.04    1.58     1385.28     232.84
-32.64    0.94     1199.04     223.88
-37.04    0.9     1550.4     296.04
-36.04    -1.68     1472.16     241.92
-36.08    -2.68     1527.04     311.2
-35.16    -2.66     1443.68     260.6
-36.56    1.32     1551.36     307.52
-38.4    0.96     1642.24     275.76
-35.8    2.2     1554.08     276.08
-34.08    3.56     1309.12     275.28
-35.04    -0.46     1417.6     258.04
-35.0    0.6     1412.96     254.0
-34.52    -3.38     1349.28     287.72
-35.36    -0.22     1416.64     254.68
-33.76    -1.18     1336.32     278.52
-35.64    1.84     1407.52     304.32
-35.32    1.4     1392.16     253.04
-34.84    3.66     1392.48     248.28
-34.48    4.0     1340.16     257.44
-35.36    0.84     1432.96     240.16
-35.96    3.42     1454.88     219.72
-35.56    -0.18     1470.24     258.44
-37.08    0.78     1528.8     311.0
-36.52    -0.92     1541.28     249.6
-36.08    -1.58     1453.12     223.0
-34.0    1.0     1335.36     254.08
-34.88    -0.64     1413.44     265.04
-32.88    1.2     1227.2     240.08
-33.6    -0.54     1322.88     264.36
-38.0    -0.2     1641.6     271.12
-36.0    0.84     1453.12     263.12
-36.8    -0.98     1503.04     309.64
-34.0    -2.6     1335.68     249.36
-37.2    2.46     1560.96     250.6
-35.36    0.28     1426.56     267.36
-34.0    -0.92     1330.24     230.56
-35.4    1.86     1390.88     254.36
-33.68    -0.74     1290.56     256.6
-37.6    -1.44     1627.84     329.68
-36.0    0.5     1480.32     304.12
-36.96    1.4     1567.36     276.08
-35.48    0.98     1430.24     261.24
-38.32    -3.38     1680.0     325.72
-36.72    -2.04     1507.2     262.56
-35.16    -2.46     1421.28     274.36
-33.64    2.06     1341.28     250.2
-36.36    1.72     1533.92     293.04
-36.36    1.32     1508.32     276.0
-34.52    1.56     1349.28     232.72
-37.48    5.12     1558.56     295.28
-36.72    -0.28     1521.6     267.2
-35.56    -3.28     1419.04     233.2
-38.0    -2.58     1612.16     282.84
-37.16    1.58     1571.04     278.52
-38.04    1.16     1647.84     353.52
-33.32    2.36     1239.84     242.48
-34.44    0.02     1360.16     230.76
-36.2    1.24     1456.8     231.6
-36.08    -0.62     1516.16     263.96
-34.92    0.14     1414.88     300.36
-34.28    -0.58     1316.64     288.28
-37.32    -3.62     1593.44     315.64
-35.92    -1.02     1464.0     296.6
-37.28    2.06     1558.4     288.92
-36.04    -0.1     1446.56     255.48
-35.72    -0.4     1438.88     236.24
-33.76    -1.18     1328.96     288.04
-33.88    0.1     1306.08     221.96
-35.2    1.34     1413.12     281.96
-36.72    1.48     1538.88     264.48
-33.52    2.56     1292.16     276.0
-35.96    1.32     1451.36     288.64
-36.4    0.62     1505.28     307.56
-36.92    -1.68     1523.36     219.44
-36.08    2.66     1505.92     299.56
-36.24    0.16     1464.0     305.84
-36.48    -1.24     1575.36     281.92
-37.16    -0.3     1548.32     298.6
-38.48    1.52     1650.24     320.0
-33.88    -1.3     1321.44     215.4
-35.16    -0.98     1431.52     255.96
-35.72    0.02     1424.48     302.36
-36.56    -1.6     1564.48     300.4
-37.32    -0.18     1560.16     296.6
-34.64    -0.4     1401.92     234.4
-34.32    -0.54     1347.84     229.96
-35.08    1.66     1388.0     233.88
-36.72    0.44     1537.92     295.04
-33.68    -3.14     1326.08     236.2
-32.64    0.24     1225.28     236.24
-36.88    0.14     1577.6     318.28
-36.4    1.06     1518.4     307.96
-33.56    2.04     1280.48     231.76
-35.4    -0.36     1396.96     270.88
-35.28    1.14     1438.72     319.16
-33.04    -1.52     1249.92     271.68
-34.6    0.32     1386.72     222.72
-36.36    1.2     1469.6     280.8
-35.76    1.42     1428.48     271.88
-32.8    1.6     1229.76     240.16
-36.12    2.54     1451.68     244.04
-37.52    -1.96     1601.92     339.44
-33.2    1.26     1278.4     274.6
-34.28    -2.12     1348.32     280.96
-34.04    0.1     1323.68     194.2
-36.28    2.62     1530.4     354.04
-35.28    -1.58     1465.28     213.72
-36.84    -2.16     1534.24     354.48
-35.24    0.9     1403.68     193.32
-35.96    -1.2     1452.96     275.44
-37.88    -0.66     1585.76     314.44
-35.56    0.86     1461.28     303.72
-35.32    1.5     1503.2     257.96
-36.4    -0.14     1502.72     240.84
-39.48    -1.04     1740.0     315.76
-35.56    -2.38     1442.4     307.64
-32.84    -3.2     1240.48     256.16
-35.04    -3.46     1415.68     286.52
-37.28    2.76     1580.16     291.2
-32.24    -0.26     1204.16     266.28
-38.84    -1.38     1716.64     359.96
-34.68    0.78     1348.96     281.96
-37.28    1.82     1573.44     321.08
-36.52    -2.32     1511.52     334.32
-35.8    0.66     1459.68     246.44
-34.08    -1.86     1351.04     247.64
-35.2    -1.22     1423.68     271.4
-36.48    0.2     1481.28     261.2
-35.2    -2.62     1428.8     284.44
-34.2    3.46     1344.48     234.44
-37.44    1.28     1591.68     313.84
-36.96    -2.46     1521.92     272.04
-36.6    0.46     1494.24     279.32
-34.84    3.7     1405.92     287.24
-37.12    4.88     1539.84     282.16
-36.2    -1.08     1473.76     275.36
-38.16    0.82     1632.32     305.56
-36.96    2.74     1578.88     321.08
-37.24    0.7     1583.84     298.36
-35.56    -0.34     1434.08     263.8
-36.76    1.5     1496.8     252.28
-34.36    -0.3     1373.28     310.6
-38.28    3.52     1628.0     334.56
-33.44    2.0     1282.56     212.88
-34.44    -2.5     1347.68     251.16
-36.96    -0.82     1560.32     315.0
-34.28    -0.58     1344.16     249.88
-34.92    -1.44     1396.32     286.0
-33.68    -0.64     1313.6     286.8
-36.2    3.34     1511.84     289.24
-35.32    -0.46     1465.12     248.6
-36.92    0.78     1591.2     273.32
-34.92    0.32     1386.4     277.52
-36.56    -3.06     1465.92     283.24
-35.24    1.12     1387.68     236.72
-37.76    1.44     1605.12     268.64
-34.72    -0.02     1388.48     251.0
-38.8    0.66     1710.4     326.52
-35.76    0.66     1460.16     284.36
-35.56    0.06     1466.4     254.12
-37.16    -0.72     1621.28     328.24
-36.12    -2.0     1475.68     262.72
-33.92    -0.04     1305.92     211.12
-37.44    -0.8     1565.76     286.4
-34.6    1.5     1342.24     268.36
-39.48    -2.56     1744.8     359.84
-35.84    -1.24     1499.2     256.56
-34.84    0.48     1400.8     258.0
-36.12    -0.06     1463.52     259.8
-36.08    -1.46     1464.64     298.92
-34.24    2.9     1345.92     232.12
-36.2    -4.12     1455.2     263.36
-38.32    1.58     1670.72     315.88
-35.88    2.88     1460.0     246.64
-34.88    0.5     1372.8     267.08
-35.04    -1.34     1376.0     247.48
-35.64    -0.04     1435.36     278.88
-36.84    1.28     1518.56     312.16
-36.08    -3.02     1452.48     233.72
-36.6    -1.62     1485.92     297.96
-34.52    0.66     1315.36     278.84
-33.6    -2.66     1265.92     261.64
-38.36    0.5     1666.4     307.72
-34.2    1.22     1347.68     216.52
-34.64    0.2     1362.88     223.44
-35.44    1.52     1403.84     259.52
-35.36    -1.2     1431.68     304.56
-36.68    -1.54     1537.12     225.72
-36.32    1.86     1455.36     241.48
-36.84    0.38     1530.4     279.88
-35.76    0.9     1460.8     267.56
-39.12    -0.76     1679.04     362.64
-35.76    -1.1     1444.8     294.28
-36.44    -1.76     1540.32     278.88
-35.4    -0.04     1455.84     281.28
-37.2    -0.78     1536.96     294.44
-34.24    2.22     1320.64     261.8
-35.56    3.9     1448.48     234.68
-32.44    0.8     1221.6     218.8
-35.84    -1.66     1419.84     242.84
-33.88    0.02     1314.08     266.92
-37.28    -4.72     1546.56     266.16
-37.84    -0.08     1592.96     307.84
-35.88    -1.16     1470.56     288.16
-35.8    0.16     1425.44     258.16
-36.16    -2.54     1479.68     263.48
-33.96    0.88     1291.68     238.24
-34.16    2.78     1344.96     277.48
-37.68    -3.74     1587.52     292.84
-37.76    -1.18     1632.96     325.08
-35.52    -2.24     1402.56     224.56
-37.6    -3.36     1596.16     301.36
-37.88    2.12     1556.0     208.64
-34.88    -0.62     1373.44     216.04
-35.0    -1.68     1348.64     202.72
-34.6    1.6     1385.12     228.8
-34.84    -2.46     1356.64     206.44
-34.76    4.5     1384.8     306.84
-35.6    -0.48     1434.24     272.96
-36.8    -1.48     1474.24     224.08
-35.24    -0.02     1491.68     308.76
-35.72    0.32     1481.12     240.16
-35.2    0.66     1377.92     264.2
-36.92    -0.62     1542.56     317.8
-37.16    0.54     1551.52     299.16
-33.6    0.0     1308.48     274.4
-35.88    0.3     1449.76     275.16
-37.64    -3.3     1609.44     335.4
-37.48    -0.04     1612.96     265.44
-36.12    -1.56     1448.48     240.16
-36.8    2.54     1544.32     215.8
-34.08    -3.5     1349.76     262.44
-38.12    1.66     1644.32     306.2
-36.84    0.42     1568.8     242.12
-34.36    -1.06     1328.16     253.16
-38.32    0.8     1619.52     290.96
-37.72    -2.34     1677.6     344.6
-36.44    -1.94     1505.76     307.4
-36.8    -0.72     1549.12     322.24
-34.6    -0.96     1392.8     298.32
-36.88    -1.4     1555.84     280.16
-34.84    -0.18     1379.36     241.4
-34.76    -0.08     1373.6     283.52
-33.52    -0.2     1290.56     226.72
-35.68    0.42     1466.56     269.24
-36.0    -1.44     1488.96     283.84
-37.04    0.0     1555.84     313.36
-35.72    -0.44     1441.76     278.4
-36.8    -0.22     1503.36     300.84
-37.68    2.34     1586.24     282.2
-33.8    2.16     1293.92     315.92
-35.0    1.26     1427.04     313.56
-35.48    -3.62     1438.88     298.44
-34.68    2.22     1361.12     237.16
-36.24    4.82     1511.36     276.84
-36.48    2.7     1549.44     346.68
-35.36    3.14     1400.32     255.96
-36.84    2.64     1560.16     316.32
-35.12    3.48     1378.88     305.84
-34.96    -0.16     1354.88     200.64
-36.72    2.24     1564.16     276.96
-36.48    0.34     1502.4     245.0
-35.96    -0.68     1472.8     228.4
-34.76    -0.74     1373.92     280.36
-34.32    -1.36     1341.12     292.4
-35.36    2.34     1433.28     298.44
-37.04    0.24     1548.16     226.64
-37.6    -0.54     1585.28     302.44
-33.88    -0.54     1338.08     274.68
-37.4    -3.86     1544.8     244.04
-35.32    0.98     1406.56     262.28
-37.72    1.24     1615.52     318.56
-35.44    -0.44     1430.08     252.08
-33.84    -0.72     1360.32     266.24
-34.52    0.94     1358.56     223.88
-35.12    1.02     1391.68     248.36
-35.32    3.88     1420.96     280.88
-37.04    0.0     1548.8     325.92
-35.72    3.3     1411.04     260.84
-35.4    1.46     1460.96     309.16
-36.92    -1.46     1527.2     256.92
-36.56    0.68     1495.04     304.4
-35.64    -0.22     1454.88     262.2
-35.36    0.5     1413.12     255.88
-33.44    2.12     1320.0     242.64
-35.52    -2.34     1445.76     235.88
-33.64    3.66     1299.36     236.36
-34.84    -1.16     1333.28     263.92
-37.84    0.42     1676.48     271.48
-33.56    0.56     1266.08     201.44
-36.4    -0.3     1509.12     317.88
-35.44    -0.14     1396.16     236.6
-35.96    -1.34     1467.68     313.8
-36.72    -1.7     1533.44     283.72
-33.96    -0.7     1330.4     221.0
-37.72    4.72     1593.44     294.96
-36.04    1.44     1420.64     260.0
-34.56    1.54     1350.08     293.16
-35.6    1.5     1468.48     274.84
-35.04    -1.92     1406.72     246.32
-34.36    -1.64     1426.4     307.92
-35.36    -1.8     1465.92     297.68
-35.76    -0.56     1450.56     251.84
-34.76    -0.96     1325.92     278.72
-36.48    -2.46     1493.12     247.4
-35.56    -0.14     1465.12     251.48
-33.4    -3.06     1302.56     237.8
-36.72    -0.42     1522.24     347.08
-36.32    -0.92     1483.84     279.92
-34.88    1.4     1393.92     257.52
-34.64    -0.26     1336.64     226.52
-37.84    3.66     1649.92     357.32
-34.88    -1.22     1394.88     254.76
-36.04    -2.06     1490.72     287.32
-37.88    2.0     1632.8     341.28
-36.24    -2.54     1484.8     262.52
-33.6    -2.16     1290.88     282.96
-37.36    -2.74     1601.92     339.96
-34.8    -2.94     1377.6     254.36
-37.28    0.08     1557.44     300.56
-34.08    -1.46     1325.12     244.68
-35.44    -4.34     1413.12     227.24
-35.04    -1.22     1422.4     285.56
-36.0    -2.58     1508.8     289.72
-35.6    -1.62     1468.16     326.76
-36.96    -2.32     1559.68     274.0
-35.4    -2.6     1411.68     271.2
-36.92    -1.28     1535.84     300.08
-38.84    -2.12     1729.44     324.56
-35.48    -0.04     1417.76     238.88
-38.4    -3.12     1656.0     308.64
-37.2    -0.94     1546.88     282.92
-34.84    -1.24     1375.84     304.24
-35.88    0.92     1431.52     277.68
-36.16    -0.08     1442.56     249.6
-34.84    2.4     1375.84     272.64
-35.08    -3.02     1352.48     240.2
-37.6    4.52     1599.36     318.56
-34.04    -1.8     1372.32     320.0
-34.8    -0.42     1407.36     311.72
-33.8    2.46     1317.28     303.56
-36.72    1.92     1621.44     302.32
-34.24    -1.18     1339.52     244.28
-35.48    0.48     1435.04     270.24
-35.2    0.08     1416.0     268.64
-38.32    -0.74     1675.84     310.04
-36.48    -1.88     1553.6     372.64
-34.8    -0.04     1378.24     248.4
-34.28    2.06     1329.44     232.6
-34.88    0.66     1413.12     293.56
-37.64    -0.1     1620.96     257.88
-35.8    -0.24     1450.4     243.44
-36.68    0.3     1497.76     287.4
-36.48    2.84     1528.32     302.24
-32.44    -2.94     1211.68     213.24
-35.08    0.14     1434.72     296.84
-34.44    -1.36     1391.84     243.84
-35.96    0.78     1481.44     284.84
-34.88    -1.3     1407.36     280.52
-37.64    1.48     1581.6     267.92
-32.6    -2.44     1234.72     204.4
-33.8    3.12     1293.28     263.68
-33.04    -1.9     1272.96     297.96
-34.52    1.08     1341.92     266.0
-34.88    0.24     1397.44     222.96
-34.72    1.02     1393.92     277.24
-37.72    3.38     1584.8     311.16
-33.84    2.6     1326.08     272.08
-36.84    0.9     1560.16     370.44
-34.8    2.66     1394.24     229.88
-34.2    2.8     1312.8     236.96
-34.84    1.82     1365.28     260.44
-37.84    -1.68     1616.0     332.96
-35.76    0.38     1448.96     200.2
-33.24    0.32     1261.92     242.8
-37.76    -2.64     1621.44     286.64
-37.92    -0.08     1638.08     401.84
-35.12    -2.12     1421.76     243.04
-33.12    -2.08     1269.44     294.48
-37.64    0.38     1588.64     312.28
-40.32    -2.76     1770.88     363.76
-35.6    -0.36     1442.24     297.68
-35.56    5.84     1438.24     304.08
-35.68    -2.14     1437.44     267.72
-34.16    0.62     1381.12     299.32
-36.72    2.02     1523.52     297.0
-36.88    -0.92     1575.04     312.56
-35.48    0.52     1414.88     209.04
-36.84    3.06     1495.2     288.28
-35.68    -3.96     1447.04     216.64
-34.8    -1.4     1366.08     240.08
-37.64    0.7     1584.48     340.12
-36.56    -3.42     1506.56     264.92
-37.56    2.5     1573.92     269.0
-36.64    -0.64     1454.4     210.24
-37.24    -1.18     1579.04     252.36
-34.32    1.12     1367.04     244.72
-36.08    -2.72     1452.16     227.76
-34.16    0.62     1347.2     266.2
-35.64    -1.68     1425.76     304.72
-35.8    -0.06     1447.2     261.48
-33.84    2.18     1425.92     280.28
-34.68    1.84     1408.8     312.08
-34.56    1.5     1369.92     308.36
-34.96    -0.74     1408.0     237.56
-37.2    1.62     1535.68     294.76
-35.8    -1.7     1487.52     287.16
-36.68    2.58     1545.12     300.92
-35.88    -0.38     1501.6     297.24
-35.28    3.4     1452.48     308.88
-37.36    1.56     1572.16     248.96
-32.64    1.2     1231.36     238.4
-34.6    2.6     1346.4     294.72
-34.52    -0.64     1402.72     291.04
-36.04    -0.74     1442.72     212.92
-33.88    -1.04     1331.04     247.36
-34.84    1.5     1358.56     218.68
-36.12    2.1     1508.32     301.8
-34.04    4.08     1390.24     306.0
-34.04    -0.6     1321.12     271.68
-32.64    1.52     1242.88     217.44
-35.84    3.22     1488.0     331.08
-36.88    0.84     1512.96     274.32
-36.56    -0.62     1489.6     278.68
-35.24    2.38     1483.04     332.2
-34.12    -0.3     1346.4     246.04
-35.52    2.22     1436.8     257.48
-34.96    0.48     1360.0     206.4
-36.4    -1.0     1487.04     238.08
-35.76    0.8     1434.24     310.08
-35.96    -2.3     1482.4     265.16
-36.08    0.62     1471.04     295.64
-37.88    0.06     1610.72     311.32
-33.8    -0.64     1298.4     286.24
-34.4    1.22     1320.96     243.64
-36.48    1.06     1492.48     298.76
-35.64    -0.4     1466.4     308.48
-36.08    0.44     1529.92     259.44
-35.4    -2.82     1430.88     273.32
-35.52    -4.14     1418.56     256.84
-35.92    0.42     1493.44     254.6
-36.92    1.02     1584.8     316.04
-37.56    0.32     1579.68     315.68
-35.88    -1.48     1476.64     315.28
-36.88    -3.7     1547.52     289.96
-38.76    -2.24     1728.16     374.16
-36.44    -0.16     1530.08     314.24
-36.8    0.42     1567.68     320.6
-37.16    0.68     1551.2     290.24
-32.8    -2.86     1262.72     230.04
-37.32    0.6     1568.16     235.92
-33.76    0.14     1286.72     269.8
-34.28    0.34     1303.2     222.12
-34.2    -0.34     1345.76     252.28
-35.64    3.02     1455.2     316.68
-36.24    -0.62     1482.88     293.72
-34.04    3.12     1360.48     222.16
-35.32    1.34     1433.44     247.16
-36.08    -0.74     1497.92     289.24
-35.32    -1.38     1444.32     279.88
-34.08    -2.18     1330.24     249.0
-37.0    -0.12     1524.0     248.56
-36.48    0.9     1516.8     276.52
-35.68    -0.5     1467.52     322.76
-34.44    1.86     1358.24     255.0
-38.24    -3.18     1663.68     345.32
-35.92    -0.66     1482.56     317.0
-37.04    -2.66     1517.76     285.32
-35.72    -2.64     1453.92     295.36
-35.48    -1.08     1392.48     251.44
-35.6    1.02     1451.52     329.0
-37.64    4.88     1620.32     344.16
-35.48    1.18     1440.16     321.48
-36.76    -1.64     1477.92     261.52
-37.48    -2.18     1635.36     336.36
-33.96    1.38     1374.88     287.32
-34.88    -1.76     1432.32     282.08
-36.4    -0.84     1460.16     263.2
-36.44    -0.82     1522.4     304.2
-36.28    -0.88     1480.16     265.84
-36.24    0.24     1521.92     258.72
-37.52    0.52     1562.88     286.24
-35.28    1.92     1424.0     257.04
-33.2    0.36     1225.92     214.56
-36.2    -0.14     1503.84     297.64
-35.96    -0.56     1500.96     269.2
-34.4    -1.0     1348.48     288.96
-36.36    -0.7     1508.96     227.24
-34.0    0.08     1321.6     257.68
-35.92    2.16     1445.12     235.92
-33.84    0.48     1306.24     200.56
-33.84    0.66     1305.28     298.6
-35.48    -1.72     1427.68     292.64
-35.8    0.6     1484.0     227.76
-37.04    -0.04     1573.76     235.92
-36.36    0.22     1478.88     285.8
-36.4    0.48     1538.88     249.84
-35.92    -1.04     1497.92     225.04
-35.32    -0.02     1459.36     269.8
-35.88    -3.66     1505.12     310.44
-35.32    -1.14     1379.36     279.96
-34.92    0.02     1399.84     237.8
-37.04    -0.78     1508.16     255.32
-36.0    1.76     1496.32     329.28
-34.96    -1.16     1367.68     244.88
-35.68    -1.04     1454.08     215.28
-35.24    -2.02     1392.8     229.16
-36.6    -0.46     1502.56     337.48
-35.96    -0.06     1493.28     256.2
-36.2    -0.2     1533.6     226.48
-34.52    -0.66     1385.44     269.4
-33.84    -4.06     1299.52     259.56
-36.0    -0.04     1481.6     284.0
-36.36    -0.16     1503.2     231.04
-35.08    0.08     1354.08     222.88
-37.44    -2.36     1572.8     284.08
-32.96    0.0     1241.6     247.36
-35.44    1.5     1392.64     207.72
-38.96    3.18     1720.64     301.8
-33.72    1.74     1293.92     269.96
-35.32    1.98     1433.44     294.76
-33.08    1.9     1286.88     240.2
-37.0    -3.48     1577.76     354.48
-35.12    -0.78     1399.36     239.32
-34.12    -0.92     1358.24     280.8
-35.72    0.04     1415.52     242.32
-34.8    0.1     1355.2     191.32
-34.44    -0.32     1342.56     247.6
-35.08    -0.7     1399.2     252.52
-35.12    0.32     1439.04     327.04
-35.84    -1.12     1405.12     256.96
-35.6    1.3     1468.8     285.24
-35.4    0.5     1385.44     257.4
-35.52    0.28     1454.4     280.56
-37.24    -2.34     1579.04     304.04
-34.64    -3.24     1332.48     231.36
-35.2    -0.04     1378.56     252.64
-36.8    3.58     1516.8     257.72
-35.16    -0.54     1398.24     250.76
-35.08    -1.0     1397.28     263.2
-40.04    1.96     1759.52     322.08
-35.68    -2.9     1484.16     270.52
-37.48    3.5     1609.44     336.6
-33.96    0.88     1320.8     250.48
-35.2    -2.26     1353.92     255.88
-35.16    -1.16     1378.4     288.64
-36.8    -0.24     1505.28     276.96
-35.96    1.84     1473.44     272.88
-35.92    -0.2     1456.0     257.68
-34.08    -0.16     1337.92     237.28
-39.12    1.78     1728.64     302.44
-34.68    1.52     1388.64     219.12
-35.04    -2.46     1394.56     286.68
-36.16    -0.24     1442.88     182.56
-33.8    -2.72     1306.08     227.6
-37.64    2.26     1567.84     275.48
-36.16    1.86     1479.04     244.2
-36.2    1.18     1486.56     292.6
-37.12    -1.42     1495.36     288.28
-33.84    -2.46     1316.8     276.36
-36.36    -1.9     1449.12     239.4
-37.96    2.42     1622.88     281.8
-35.56    -0.32     1455.2     299.84
-36.2    -0.82     1493.6     217.96
-35.24    0.16     1427.36     251.6
-37.64    -0.82     1634.72     279.96
-34.44    0.52     1365.6     256.8
-35.88    -2.88     1479.84     295.36
-36.24    -1.44     1487.68     266.88
-36.6    1.12     1459.04     270.4
-36.68    -0.22     1530.08     250.52
-36.44    -1.12     1516.96     297.76
-37.0    -0.4     1576.48     257.92
-36.04    0.92     1502.24     317.2
-40.2    1.06     1830.56     350.76
-35.2    -1.3     1409.6     299.96
-36.48    1.84     1524.16     294.48
-35.64    -0.94     1431.2     221.4
-37.68    -1.02     1553.6     321.8
-35.6    0.36     1392.64     224.4
-35.12    0.96     1432.0     236.16
-36.24    2.64     1509.44     312.08
-35.76    0.12     1495.04     260.0
-35.44    -2.98     1443.84     293.08
-37.2    -0.48     1532.48     262.0
-36.56    1.1     1524.16     277.24
-36.08    0.56     1494.08     297.68
-37.52    -1.5     1597.12     278.68
-35.2    0.9     1385.92     253.88
-36.8    -1.94     1528.0     243.4
-35.84    -3.32     1496.96     283.2
-35.48    -3.18     1415.2     259.96
