#L=%d, T=%.2f 
# E     M     E^2     M^2
-1464.00000000 690.00000000 0.00000000 0.00000000
-1472.00000000 690.00000000 0.00000000 0.00000000
-1480.00000000 688.00000000 0.00000000 0.00000000
-1480.00000000 688.00000000 0.00000000 0.00000000
-1480.00000000 688.00000000 0.00000000 0.00000000
-1480.00000000 688.00000000 0.00000000 0.00000000
-1480.00000000 688.00000000 0.00000000 0.00000000
-1480.00000000 688.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1476.00000000 688.00000000 0.00000000 0.00000000
-1476.00000000 688.00000000 0.00000000 0.00000000
-1476.00000000 688.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1484.00000000 690.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1488.00000000 692.00000000 0.00000000 0.00000000
-1492.00000000 694.00000000 0.00000000 0.00000000
-1492.00000000 694.00000000 0.00000000 0.00000000
-1492.00000000 694.00000000 0.00000000 0.00000000
-1500.00000000 696.00000000 0.00000000 0.00000000
-1496.00000000 696.00000000 0.00000000 0.00000000
-1488.00000000 694.00000000 0.00000000 0.00000000
-1488.00000000 694.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1492.00000000 696.00000000 0.00000000 0.00000000
-1500.00000000 698.00000000 0.00000000 0.00000000
-1500.00000000 698.00000000 0.00000000 0.00000000
-1500.00000000 698.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1496.00000000 702.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1492.00000000 700.00000000 0.00000000 0.00000000
-1488.00000000 702.00000000 0.00000000 0.00000000
-1488.00000000 702.00000000 0.00000000 0.00000000
-1488.00000000 702.00000000 0.00000000 0.00000000
-1488.00000000 702.00000000 0.00000000 0.00000000
-1488.00000000 702.00000000 0.00000000 0.00000000
-1492.00000000 704.00000000 0.00000000 0.00000000
-1492.00000000 704.00000000 0.00000000 0.00000000
-1492.00000000 704.00000000 0.00000000 0.00000000
-1492.00000000 704.00000000 0.00000000 0.00000000
-1492.00000000 704.00000000 0.00000000 0.00000000
-1500.00000000 706.00000000 0.00000000 0.00000000
-1500.00000000 708.00000000 0.00000000 0.00000000
-1500.00000000 708.00000000 0.00000000 0.00000000
-1508.00000000 712.00000000 0.00000000 0.00000000
-1508.00000000 712.00000000 0.00000000 0.00000000
-1508.00000000 712.00000000 0.00000000 0.00000000
-1504.00000000 710.00000000 0.00000000 0.00000000
-1504.00000000 710.00000000 0.00000000 0.00000000
-1504.00000000 710.00000000 0.00000000 0.00000000
-1504.00000000 710.00000000 0.00000000 0.00000000
-1504.00000000 710.00000000 0.00000000 0.00000000
-1504.00000000 710.00000000 0.00000000 0.00000000
-1508.00000000 712.00000000 0.00000000 0.00000000
-1508.00000000 712.00000000 0.00000000 0.00000000
-1508.00000000 712.00000000 0.00000000 0.00000000
-1500.00000000 710.00000000 0.00000000 0.00000000
-1500.00000000 712.00000000 0.00000000 0.00000000
-1500.00000000 712.00000000 0.00000000 0.00000000
-1500.00000000 712.00000000 0.00000000 0.00000000
