-5328.0    36.0     2.8387584e7     1296.0
-5284.0    26.0     2.7920656e7     676.0
-5376.0    32.0     2.8901376e7     1024.0
-5396.0    -38.0     2.9116816e7     1444.0
-5468.0    2.0     2.9899024e7     4.0
-5408.0    0.0     2.9246464e7     0.0
-5368.0    14.0     2.8815424e7     196.0
-5256.0    0.0     2.7625536e7     0.0
-5224.0    12.0     2.7290176e7     144.0
-5260.0    24.0     2.76676e7     576.0
-5304.0    20.0     2.8132416e7     400.0
-5200.0    6.0     2.704e7     36.0
-5352.0    -14.0     2.8643904e7     196.0
-5352.0    0.0     2.8643904e7     0.0
-5288.0    -2.0     2.7962944e7     4.0
-5192.0    -6.0     2.6956864e7     36.0
-5236.0    -14.0     2.7415696e7     196.0
-5220.0    -8.0     2.72484e7     64.0
-5192.0    -6.0     2.6956864e7     36.0
-5240.0    -28.0     2.74576e7     784.0
-5216.0    -50.0     2.7206656e7     2500.0
-5392.0    18.0     2.9073664e7     324.0
-5464.0    20.0     2.9855296e7     400.0
-5532.0    18.0     3.0603024e7     324.0
-5560.0    -2.0     3.09136e7     4.0
-5680.0    -18.0     3.22624e7     324.0
-5624.0    38.0     3.1629376e7     1444.0
-5688.0    0.0     3.2353344e7     0.0
-5624.0    0.0     3.1629376e7     0.0
-5828.0    -28.0     3.3965584e7     784.0
-5932.0    6.0     3.5188624e7     36.0
-5964.0    -46.0     3.5569296e7     2116.0
-5956.0    -6.0     3.5473936e7     36.0
-5860.0    -24.0     3.43396e7     576.0
-5828.0    8.0     3.3965584e7     64.0
-5800.0    10.0     3.364e7     100.0
-5732.0    10.0     3.2855824e7     100.0
-5692.0    14.0     3.2398864e7     196.0
-5764.0    20.0     3.3223696e7     400.0
-5736.0    -40.0     3.2901696e7     1600.0
-5800.0    12.0     3.364e7     144.0
-5864.0    -50.0     3.4386496e7     2500.0
-6004.0    60.0     3.6048016e7     3600.0
-5928.0    16.0     3.5141184e7     256.0
-5688.0    8.0     3.2353344e7     64.0
-5692.0    20.0     3.2398864e7     400.0
-5740.0    -12.0     3.29476e7     144.0
-5700.0    18.0     3.249e7     324.0
-5692.0    -4.0     3.2398864e7     16.0
-5760.0    -22.0     3.31776e7     484.0
-5824.0    -8.0     3.3918976e7     64.0
-5884.0    8.0     3.4621456e7     64.0
