#L=%d, T=%.2f 
# E     M 
-2172.00 12345.00 
-2300.00 12345.00 
-2432.00 12345.00 
-2600.00 12345.00 
-2708.00 12345.00 
-2852.00 12345.00 
-2996.00 12345.00 
-3104.00 12345.00 
-3204.00 12345.00 
-3320.00 12345.00 
-3436.00 12345.00 
-3536.00 12345.00 
-3620.00 12345.00 
-3724.00 12345.00 
-3804.00 12345.00 
-3912.00 12345.00 
-4072.00 12345.00 
-4160.00 12345.00 
-4228.00 12345.00 
-4292.00 12345.00 
-4396.00 12345.00 
-4476.00 12345.00 
-4572.00 12345.00 
-4648.00 12345.00 
-4720.00 12345.00 
-4832.00 12345.00 
-4916.00 12345.00 
-5004.00 12345.00 
-5084.00 12345.00 
-5152.00 12345.00 
-5232.00 12345.00 
-5324.00 12345.00 
-5388.00 12345.00 
-5472.00 12345.00 
-5524.00 12345.00 
-5604.00 12345.00 
-5688.00 12345.00 
-5780.00 12345.00 
-5868.00 12345.00 
-5952.00 12345.00 
-6016.00 12345.00 
-6076.00 12345.00 
-6120.00 12345.00 
-6220.00 12345.00 
-6268.00 12345.00 
-6316.00 12345.00 
-6380.00 12345.00 
-6472.00 12345.00 
-6552.00 12345.00 
-6596.00 12345.00 
-6640.00 12345.00 
-6664.00 12345.00 
-6732.00 12345.00 
-6796.00 12345.00 
-6856.00 12345.00 
-6892.00 12345.00 
-6992.00 12345.00 
-7044.00 12345.00 
-7076.00 12345.00 
-7116.00 12345.00 
-7176.00 12345.00 
-7236.00 12345.00 
-7320.00 12345.00 
-7420.00 12345.00 
-7452.00 12345.00 
-7472.00 12345.00 
-7504.00 12345.00 
-7540.00 12345.00 
-7604.00 12345.00 
-7624.00 12345.00 
-7664.00 12345.00 
-7720.00 12345.00 
-7760.00 12345.00 
-7812.00 12345.00 
-7844.00 12345.00 
-7868.00 12345.00 
-7936.00 12345.00 
-7980.00 12345.00 
-8012.00 12345.00 
-8048.00 12345.00 
-8080.00 12345.00 
-8128.00 12345.00 
-8172.00 12345.00 
-8204.00 12345.00 
-8260.00 12345.00 
-8300.00 12345.00 
-8332.00 12345.00 
-8360.00 12345.00 
-8412.00 12345.00 
