#L=%d, T=%.2f 
# E     M 
-4156.00 12345.00 
-5836.00 12345.00 
-7176.00 12345.00 
-8064.00 12345.00 
-8688.00 12345.00 
-9308.00 12345.00 
-9864.00 12345.00 
-10172.00 12345.00 
-10616.00 12345.00 
-10992.00 12345.00 
-11264.00 12345.00 
-11532.00 12345.00 
-11756.00 12345.00 
-11996.00 12345.00 
-12220.00 12345.00 
-12484.00 12345.00 
-12700.00 12345.00 
-12836.00 12345.00 
-13028.00 12345.00 
-13140.00 12345.00 
-13252.00 12345.00 
-13344.00 12345.00 
-13472.00 12345.00 
-13612.00 12345.00 
-13708.00 12345.00 
-13812.00 12345.00 
-13928.00 12345.00 
-14004.00 12345.00 
-14048.00 12345.00 
-14108.00 12345.00 
-14152.00 12345.00 
-14188.00 12345.00 
-14240.00 12345.00 
-14292.00 12345.00 
-14364.00 12345.00 
-14384.00 12345.00 
-14444.00 12345.00 
-14500.00 12345.00 
-14540.00 12345.00 
-14592.00 12345.00 
-14664.00 12345.00 
-14780.00 12345.00 
-14784.00 12345.00 
-14832.00 12345.00 
-14904.00 12345.00 
-14920.00 12345.00 
-14940.00 12345.00 
-14936.00 12345.00 
-14992.00 12345.00 
-15040.00 12345.00 
-15096.00 12345.00 
-15136.00 12345.00 
-15220.00 12345.00 
-15240.00 12345.00 
-15280.00 12345.00 
-15308.00 12345.00 
-15312.00 12345.00 
-15344.00 12345.00 
-15368.00 12345.00 
-15396.00 12345.00 
-15428.00 12345.00 
-15416.00 12345.00 
-15448.00 12345.00 
-15452.00 12345.00 
-15512.00 12345.00 
-15548.00 12345.00 
-15560.00 12345.00 
-15584.00 12345.00 
-15620.00 12345.00 
-15620.00 12345.00 
-15664.00 12345.00 
-15684.00 12345.00 
-15696.00 12345.00 
-15704.00 12345.00 
-15728.00 12345.00 
-15736.00 12345.00 
-15788.00 12345.00 
-15820.00 12345.00 
-15844.00 12345.00 
-15860.00 12345.00 
-15876.00 12345.00 
-15916.00 12345.00 
-15960.00 12345.00 
-15936.00 12345.00 
-15976.00 12345.00 
