#L=%d, T=%.2f 
# E     M 
-2448.00 12345.00 
-4812.00 12345.00 
-6684.00 12345.00 
-8532.00 12345.00 
-10216.00 12345.00 
-11456.00 12345.00 
-12576.00 12345.00 
-13520.00 12345.00 
-14312.00 12345.00 
-15068.00 12345.00 
-15608.00 12345.00 
-16092.00 12345.00 
-16608.00 12345.00 
-16988.00 12345.00 
-17296.00 12345.00 
-17640.00 12345.00 
-17908.00 12345.00 
-18064.00 12345.00 
-18152.00 12345.00 
-18264.00 12345.00 
-18312.00 12345.00 
-18380.00 12345.00 
-18472.00 12345.00 
-18532.00 12345.00 
-18572.00 12345.00 
-18636.00 12345.00 
-18612.00 12345.00 
-18688.00 12345.00 
-18692.00 12345.00 
-18712.00 12345.00 
-18740.00 12345.00 
-18816.00 12345.00 
-18724.00 12345.00 
-18808.00 12345.00 
-18756.00 12345.00 
-18780.00 12345.00 
-18772.00 12345.00 
-18792.00 12345.00 
-18836.00 12345.00 
-18768.00 12345.00 
-18748.00 12345.00 
-18776.00 12345.00 
-18868.00 12345.00 
-18832.00 12345.00 
-18836.00 12345.00 
-18844.00 12345.00 
-18800.00 12345.00 
-18872.00 12345.00 
-18868.00 12345.00 
-18920.00 12345.00 
-18884.00 12345.00 
-18856.00 12345.00 
-18876.00 12345.00 
-18904.00 12345.00 
-18916.00 12345.00 
-18904.00 12345.00 
-18960.00 12345.00 
-18912.00 12345.00 
-18948.00 12345.00 
-18976.00 12345.00 
-18932.00 12345.00 
-18880.00 12345.00 
-18908.00 12345.00 
-18988.00 12345.00 
-19028.00 12345.00 
-18952.00 12345.00 
-18916.00 12345.00 
-18972.00 12345.00 
-18972.00 12345.00 
-18980.00 12345.00 
-18980.00 12345.00 
-19020.00 12345.00 
-18988.00 12345.00 
-18988.00 12345.00 
-18964.00 12345.00 
-19040.00 12345.00 
-19036.00 12345.00 
-19044.00 12345.00 
-18972.00 12345.00 
-19016.00 12345.00 
-19040.00 12345.00 
-19064.00 12345.00 
-19096.00 12345.00 
-19068.00 12345.00 
-19092.00 12345.00 
-19060.00 12345.00 
-19040.00 12345.00 
-19060.00 12345.00 
-19124.00 12345.00 
-19096.00 12345.00 
-19084.00 12345.00 
-19084.00 12345.00 
-19104.00 12345.00 
-19128.00 12345.00 
-19136.00 12345.00 
-19140.00 12345.00 
-19100.00 12345.00 
-19192.00 12345.00 
-19132.00 12345.00 
-19128.00 12345.00 
-19172.00 12345.00 
-19160.00 12345.00 
-19164.00 12345.00 
-19148.00 12345.00 
-19156.00 12345.00 
-19156.00 12345.00 
-19208.00 12345.00 
-19188.00 12345.00 
-19172.00 12345.00 
-19200.00 12345.00 
-19188.00 12345.00 
-19196.00 12345.00 
-19180.00 12345.00 
-19176.00 12345.00 
-19192.00 12345.00 
-19140.00 12345.00 
-19216.00 12345.00 
-19236.00 12345.00 
-19272.00 12345.00 
-19248.00 12345.00 
-19176.00 12345.00 
-19200.00 12345.00 
-19176.00 12345.00 
-19204.00 12345.00 
-19224.00 12345.00 
-19260.00 12345.00 
-19276.00 12345.00 
-19284.00 12345.00 
-19192.00 12345.00 
-19216.00 12345.00 
-19184.00 12345.00 
-19228.00 12345.00 
-19228.00 12345.00 
-19252.00 12345.00 
-19252.00 12345.00 
-19292.00 12345.00 
-19260.00 12345.00 
-19236.00 12345.00 
-19248.00 12345.00 
-19224.00 12345.00 
-19140.00 12345.00 
-19212.00 12345.00 
-19176.00 12345.00 
-19264.00 12345.00 
-19248.00 12345.00 
-19284.00 12345.00 
-19260.00 12345.00 
-19236.00 12345.00 
-19272.00 12345.00 
-19276.00 12345.00 
-19264.00 12345.00 
-19192.00 12345.00 
-19264.00 12345.00 
-19300.00 12345.00 
-19296.00 12345.00 
-19188.00 12345.00 
-19248.00 12345.00 
-19292.00 12345.00 
-19292.00 12345.00 
-19232.00 12345.00 
-19212.00 12345.00 
-19276.00 12345.00 
-19292.00 12345.00 
-19296.00 12345.00 
-19308.00 12345.00 
-19336.00 12345.00 
-19328.00 12345.00 
-19320.00 12345.00 
-19292.00 12345.00 
-19336.00 12345.00 
-19308.00 12345.00 
-19312.00 12345.00 
-19336.00 12345.00 
-19332.00 12345.00 
-19320.00 12345.00 
-19364.00 12345.00 
-19384.00 12345.00 
-19364.00 12345.00 
-19364.00 12345.00 
-19340.00 12345.00 
-19400.00 12345.00 
-19348.00 12345.00 
