#L=%d, T=%.2f 
# E     M 
-18396.00 12345.00 
-18420.00 12345.00 
-18416.00 12345.00 
-18404.00 12345.00 
-18436.00 12345.00 
-18424.00 12345.00 
-18408.00 12345.00 
-18440.00 12345.00 
-18456.00 12345.00 
-18460.00 12345.00 
-18476.00 12345.00 
-18428.00 12345.00 
-18456.00 12345.00 
-18452.00 12345.00 
-18456.00 12345.00 
-18464.00 12345.00 
-18472.00 12345.00 
-18504.00 12345.00 
-18504.00 12345.00 
-18516.00 12345.00 
-18544.00 12345.00 
-18548.00 12345.00 
-18556.00 12345.00 
-18552.00 12345.00 
-18528.00 12345.00 
-18552.00 12345.00 
-18580.00 12345.00 
-18592.00 12345.00 
-18572.00 12345.00 
-18616.00 12345.00 
-18608.00 12345.00 
-18616.00 12345.00 
-18592.00 12345.00 
-18644.00 12345.00 
-18640.00 12345.00 
-18664.00 12345.00 
-18632.00 12345.00 
-18620.00 12345.00 
-18616.00 12345.00 
-18616.00 12345.00 
-18640.00 12345.00 
-18656.00 12345.00 
-18644.00 12345.00 
-18660.00 12345.00 
-18648.00 12345.00 
-18696.00 12345.00 
-18716.00 12345.00 
-18684.00 12345.00 
-18648.00 12345.00 
-18664.00 12345.00 
-18676.00 12345.00 
-18684.00 12345.00 
-18708.00 12345.00 
-18692.00 12345.00 
-18696.00 12345.00 
-18700.00 12345.00 
-18676.00 12345.00 
-18704.00 12345.00 
-18712.00 12345.00 
-18732.00 12345.00 
-18716.00 12345.00 
-18732.00 12345.00 
-18736.00 12345.00 
-18732.00 12345.00 
-18764.00 12345.00 
-18756.00 12345.00 
-18748.00 12345.00 
-18760.00 12345.00 
-18760.00 12345.00 
-18748.00 12345.00 
-18776.00 12345.00 
-18792.00 12345.00 
-18768.00 12345.00 
-18788.00 12345.00 
-18792.00 12345.00 
-18800.00 12345.00 
-18816.00 12345.00 
-18808.00 12345.00 
-18800.00 12345.00 
-18788.00 12345.00 
-18812.00 12345.00 
-18816.00 12345.00 
-18840.00 12345.00 
-18848.00 12345.00 
-18856.00 12345.00 
-18868.00 12345.00 
-18864.00 12345.00 
-18856.00 12345.00 
-18864.00 12345.00 
-18876.00 12345.00 
-18868.00 12345.00 
-18860.00 12345.00 
-18876.00 12345.00 
-18892.00 12345.00 
-18896.00 12345.00 
-18872.00 12345.00 
-18904.00 12345.00 
-18896.00 12345.00 
-18916.00 12345.00 
-18916.00 12345.00 
-18932.00 12345.00 
-18900.00 12345.00 
-18868.00 12345.00 
-18868.00 12345.00 
-18920.00 12345.00 
-18912.00 12345.00 
-18880.00 12345.00 
-18896.00 12345.00 
-18912.00 12345.00 
-18896.00 12345.00 
-18880.00 12345.00 
-18936.00 12345.00 
-18932.00 12345.00 
-18972.00 12345.00 
-18956.00 12345.00 
-18932.00 12345.00 
-18956.00 12345.00 
-18972.00 12345.00 
-18944.00 12345.00 
-18944.00 12345.00 
-18944.00 12345.00 
-18948.00 12345.00 
-18944.00 12345.00 
-18940.00 12345.00 
-18952.00 12345.00 
-18956.00 12345.00 
-18972.00 12345.00 
-18964.00 12345.00 
-18964.00 12345.00 
-18952.00 12345.00 
-18972.00 12345.00 
-18960.00 12345.00 
-18932.00 12345.00 
-18948.00 12345.00 
-18968.00 12345.00 
-19012.00 12345.00 
-18980.00 12345.00 
-19000.00 12345.00 
-19024.00 12345.00 
-19008.00 12345.00 
-18992.00 12345.00 
-18980.00 12345.00 
-19012.00 12345.00 
-19012.00 12345.00 
-19020.00 12345.00 
-19020.00 12345.00 
-19028.00 12345.00 
-19024.00 12345.00 
-19040.00 12345.00 
-19024.00 12345.00 
-19024.00 12345.00 
-19016.00 12345.00 
-19012.00 12345.00 
-19020.00 12345.00 
-19040.00 12345.00 
-19068.00 12345.00 
-19028.00 12345.00 
-19016.00 12345.00 
-19028.00 12345.00 
-19036.00 12345.00 
-19040.00 12345.00 
-19032.00 12345.00 
-19040.00 12345.00 
-19032.00 12345.00 
-19040.00 12345.00 
-19040.00 12345.00 
-19032.00 12345.00 
-19044.00 12345.00 
-19060.00 12345.00 
-19044.00 12345.00 
-19016.00 12345.00 
-19020.00 12345.00 
-19024.00 12345.00 
-19020.00 12345.00 
-19044.00 12345.00 
-19056.00 12345.00 
-19028.00 12345.00 
-19056.00 12345.00 
-19040.00 12345.00 
-19048.00 12345.00 
-19032.00 12345.00 
-19056.00 12345.00 
-19064.00 12345.00 
-19080.00 12345.00 
-19044.00 12345.00 
-19060.00 12345.00 
-19112.00 12345.00 
-19076.00 12345.00 
-19084.00 12345.00 
-19068.00 12345.00 
-19100.00 12345.00 
-19092.00 12345.00 
-19080.00 12345.00 
-19088.00 12345.00 
-19064.00 12345.00 
-19060.00 12345.00 
-19052.00 12345.00 
-19060.00 12345.00 
-19048.00 12345.00 
-19064.00 12345.00 
-19052.00 12345.00 
-19068.00 12345.00 
-19076.00 12345.00 
-19064.00 12345.00 
-19084.00 12345.00 
-19064.00 12345.00 
-19084.00 12345.00 
-19108.00 12345.00 
-19112.00 12345.00 
-19124.00 12345.00 
-19120.00 12345.00 
-19096.00 12345.00 
-19084.00 12345.00 
-19080.00 12345.00 
-19068.00 12345.00 
-19056.00 12345.00 
-19060.00 12345.00 
-19088.00 12345.00 
-19072.00 12345.00 
-19092.00 12345.00 
-19108.00 12345.00 
-19120.00 12345.00 
-19108.00 12345.00 
-19128.00 12345.00 
-19124.00 12345.00 
-19108.00 12345.00 
-19104.00 12345.00 
-19132.00 12345.00 
-19136.00 12345.00 
-19116.00 12345.00 
-19152.00 12345.00 
-19136.00 12345.00 
-19144.00 12345.00 
-19156.00 12345.00 
-19168.00 12345.00 
-19180.00 12345.00 
-19196.00 12345.00 
-19180.00 12345.00 
-19172.00 12345.00 
-19180.00 12345.00 
-19176.00 12345.00 
-19180.00 12345.00 
-19176.00 12345.00 
-19172.00 12345.00 
-19200.00 12345.00 
-19204.00 12345.00 
-19172.00 12345.00 
-19180.00 12345.00 
-19148.00 12345.00 
-19160.00 12345.00 
-19172.00 12345.00 
-19208.00 12345.00 
-19176.00 12345.00 
-19180.00 12345.00 
-19188.00 12345.00 
-19196.00 12345.00 
-19180.00 12345.00 
-19160.00 12345.00 
-19184.00 12345.00 
-19176.00 12345.00 
-19196.00 12345.00 
-19200.00 12345.00 
-19220.00 12345.00 
-19220.00 12345.00 
-19224.00 12345.00 
-19240.00 12345.00 
-19240.00 12345.00 
-19244.00 12345.00 
-19264.00 12345.00 
-19252.00 12345.00 
-19260.00 12345.00 
-19240.00 12345.00 
-19220.00 12345.00 
-19196.00 12345.00 
-19196.00 12345.00 
-19224.00 12345.00 
-19240.00 12345.00 
-19224.00 12345.00 
-19212.00 12345.00 
-19224.00 12345.00 
-19212.00 12345.00 
-19236.00 12345.00 
-19232.00 12345.00 
-19248.00 12345.00 
-19240.00 12345.00 
-19264.00 12345.00 
-19260.00 12345.00 
-19256.00 12345.00 
-19256.00 12345.00 
-19256.00 12345.00 
-19220.00 12345.00 
-19236.00 12345.00 
-19240.00 12345.00 
-19220.00 12345.00 
-19228.00 12345.00 
-19220.00 12345.00 
-19228.00 12345.00 
-19260.00 12345.00 
-19268.00 12345.00 
-19276.00 12345.00 
-19240.00 12345.00 
-19256.00 12345.00 
-19252.00 12345.00 
-19268.00 12345.00 
-19256.00 12345.00 
-19300.00 12345.00 
-19300.00 12345.00 
-19292.00 12345.00 
-19304.00 12345.00 
-19316.00 12345.00 
-19312.00 12345.00 
-19304.00 12345.00 
-19308.00 12345.00 
-19316.00 12345.00 
-19332.00 12345.00 
-19324.00 12345.00 
-19328.00 12345.00 
-19324.00 12345.00 
-19320.00 12345.00 
-19368.00 12345.00 
-19360.00 12345.00 
-19364.00 12345.00 
-19388.00 12345.00 
-19340.00 12345.00 
-19364.00 12345.00 
-19364.00 12345.00 
-19352.00 12345.00 
-19352.00 12345.00 
-19360.00 12345.00 
-19344.00 12345.00 
-19360.00 12345.00 
-19380.00 12345.00 
-19368.00 12345.00 
-19360.00 12345.00 
-19384.00 12345.00 
-19396.00 12345.00 
-19392.00 12345.00 
-19408.00 12345.00 
-19380.00 12345.00 
-19376.00 12345.00 
-19360.00 12345.00 
-19384.00 12345.00 
-19372.00 12345.00 
-19336.00 12345.00 
-19376.00 12345.00 
-19408.00 12345.00 
-19380.00 12345.00 
-19380.00 12345.00 
-19388.00 12345.00 
-19384.00 12345.00 
-19388.00 12345.00 
-19436.00 12345.00 
-19416.00 12345.00 
-19448.00 12345.00 
-19424.00 12345.00 
-19440.00 12345.00 
-19440.00 12345.00 
-19444.00 12345.00 
-19448.00 12345.00 
-19424.00 12345.00 
-19388.00 12345.00 
-19444.00 12345.00 
-19456.00 12345.00 
-19468.00 12345.00 
-19448.00 12345.00 
-19460.00 12345.00 
-19428.00 12345.00 
-19464.00 12345.00 
-19480.00 12345.00 
-19464.00 12345.00 
-19456.00 12345.00 
-19480.00 12345.00 
-19464.00 12345.00 
-19472.00 12345.00 
-19448.00 12345.00 
-19452.00 12345.00 
-19460.00 12345.00 
-19464.00 12345.00 
-19464.00 12345.00 
-19472.00 12345.00 
-19464.00 12345.00 
-19440.00 12345.00 
-19460.00 12345.00 
-19476.00 12345.00 
-19468.00 12345.00 
-19460.00 12345.00 
-19476.00 12345.00 
-19468.00 12345.00 
-19492.00 12345.00 
-19476.00 12345.00 
-19480.00 12345.00 
-19492.00 12345.00 
-19480.00 12345.00 
-19484.00 12345.00 
-19492.00 12345.00 
-19492.00 12345.00 
-19480.00 12345.00 
-19484.00 12345.00 
-19500.00 12345.00 
-19500.00 12345.00 
-19492.00 12345.00 
-19472.00 12345.00 
-19484.00 12345.00 
-19496.00 12345.00 
-19520.00 12345.00 
-19516.00 12345.00 
-19500.00 12345.00 
-19492.00 12345.00 
-19500.00 12345.00 
-19516.00 12345.00 
-19520.00 12345.00 
-19516.00 12345.00 
-19504.00 12345.00 
-19520.00 12345.00 
-19508.00 12345.00 
-19544.00 12345.00 
-19520.00 12345.00 
-19532.00 12345.00 
-19520.00 12345.00 
-19472.00 12345.00 
-19500.00 12345.00 
-19516.00 12345.00 
-19516.00 12345.00 
-19492.00 12345.00 
-19480.00 12345.00 
-19556.00 12345.00 
-19552.00 12345.00 
-19568.00 12345.00 
-19564.00 12345.00 
-19564.00 12345.00 
-19576.00 12345.00 
-19568.00 12345.00 
-19548.00 12345.00 
-19548.00 12345.00 
-19540.00 12345.00 
-19532.00 12345.00 
-19560.00 12345.00 
-19568.00 12345.00 
-19564.00 12345.00 
-19552.00 12345.00 
-19572.00 12345.00 
-19560.00 12345.00 
-19556.00 12345.00 
-19548.00 12345.00 
-19556.00 12345.00 
-19552.00 12345.00 
-19580.00 12345.00 
-19556.00 12345.00 
-19572.00 12345.00 
-19540.00 12345.00 
-19580.00 12345.00 
-19580.00 12345.00 
-19588.00 12345.00 
-19588.00 12345.00 
-19592.00 12345.00 
-19608.00 12345.00 
-19608.00 12345.00 
-19604.00 12345.00 
-19604.00 12345.00 
-19592.00 12345.00 
-19572.00 12345.00 
-19548.00 12345.00 
-19580.00 12345.00 
-19592.00 12345.00 
-19600.00 12345.00 
-19580.00 12345.00 
-19580.00 12345.00 
-19592.00 12345.00 
-19604.00 12345.00 
