#L=%d, T=%.2f 
# E     M 
-3816.00 12345.00 
-4940.00 12345.00 
-5872.00 12345.00 
-6564.00 12345.00 
-7144.00 12345.00 
-7580.00 12345.00 
-8064.00 12345.00 
-8436.00 12345.00 
-8708.00 12345.00 
-9028.00 12345.00 
-9228.00 12345.00 
-9472.00 12345.00 
-9724.00 12345.00 
-9944.00 12345.00 
-10188.00 12345.00 
-10432.00 12345.00 
-10568.00 12345.00 
-10696.00 12345.00 
-10808.00 12345.00 
-10960.00 12345.00 
-11068.00 12345.00 
-11212.00 12345.00 
-11352.00 12345.00 
-11444.00 12345.00 
-11568.00 12345.00 
-11612.00 12345.00 
-11684.00 12345.00 
-11796.00 12345.00 
-11916.00 12345.00 
-11980.00 12345.00 
-12056.00 12345.00 
-12132.00 12345.00 
-12240.00 12345.00 
-12332.00 12345.00 
-12368.00 12345.00 
-12432.00 12345.00 
-12504.00 12345.00 
-12556.00 12345.00 
-12608.00 12345.00 
-12688.00 12345.00 
-12764.00 12345.00 
-12836.00 12345.00 
-12876.00 12345.00 
-12948.00 12345.00 
-12992.00 12345.00 
-13060.00 12345.00 
-13088.00 12345.00 
-13156.00 12345.00 
-13212.00 12345.00 
-13260.00 12345.00 
-13292.00 12345.00 
-13300.00 12345.00 
-13316.00 12345.00 
-13380.00 12345.00 
-13404.00 12345.00 
-13412.00 12345.00 
-13436.00 12345.00 
-13472.00 12345.00 
-13492.00 12345.00 
-13516.00 12345.00 
-13532.00 12345.00 
-13576.00 12345.00 
-13640.00 12345.00 
-13664.00 12345.00 
-13672.00 12345.00 
-13668.00 12345.00 
-13692.00 12345.00 
-13728.00 12345.00 
-13784.00 12345.00 
-13820.00 12345.00 
-13824.00 12345.00 
-13832.00 12345.00 
-13860.00 12345.00 
-13880.00 12345.00 
-13924.00 12345.00 
-13964.00 12345.00 
-13972.00 12345.00 
-13984.00 12345.00 
-13992.00 12345.00 
-14004.00 12345.00 
-14072.00 12345.00 
-14076.00 12345.00 
-14132.00 12345.00 
-14160.00 12345.00 
-14176.00 12345.00 
-14236.00 12345.00 
-14264.00 12345.00 
-14296.00 12345.00 
-14308.00 12345.00 
-14316.00 12345.00 
-14340.00 12345.00 
-14356.00 12345.00 
-14368.00 12345.00 
-14368.00 12345.00 
-14368.00 12345.00 
-14360.00 12345.00 
-14432.00 12345.00 
-14436.00 12345.00 
-14472.00 12345.00 
-14484.00 12345.00 
-14540.00 12345.00 
-14580.00 12345.00 
-14604.00 12345.00 
-14624.00 12345.00 
-14664.00 12345.00 
-14672.00 12345.00 
-14712.00 12345.00 
-14748.00 12345.00 
-14760.00 12345.00 
-14760.00 12345.00 
-14780.00 12345.00 
-14780.00 12345.00 
-14796.00 12345.00 
-14816.00 12345.00 
-14840.00 12345.00 
-14836.00 12345.00 
-14880.00 12345.00 
-14912.00 12345.00 
-14928.00 12345.00 
-14932.00 12345.00 
-14932.00 12345.00 
-14976.00 12345.00 
-14988.00 12345.00 
-14988.00 12345.00 
-15000.00 12345.00 
-15008.00 12345.00 
-15036.00 12345.00 
-15036.00 12345.00 
-15064.00 12345.00 
-15076.00 12345.00 
-15112.00 12345.00 
-15124.00 12345.00 
-15140.00 12345.00 
-15160.00 12345.00 
-15172.00 12345.00 
-15168.00 12345.00 
-15196.00 12345.00 
-15208.00 12345.00 
-15232.00 12345.00 
-15272.00 12345.00 
-15268.00 12345.00 
-15284.00 12345.00 
-15260.00 12345.00 
-15268.00 12345.00 
-15284.00 12345.00 
-15288.00 12345.00 
-15312.00 12345.00 
-15332.00 12345.00 
-15344.00 12345.00 
-15356.00 12345.00 
-15372.00 12345.00 
-15388.00 12345.00 
-15416.00 12345.00 
-15416.00 12345.00 
-15420.00 12345.00 
-15408.00 12345.00 
-15440.00 12345.00 
-15480.00 12345.00 
-15472.00 12345.00 
-15460.00 12345.00 
-15472.00 12345.00 
-15488.00 12345.00 
-15532.00 12345.00 
-15512.00 12345.00 
-15508.00 12345.00 
-15536.00 12345.00 
-15548.00 12345.00 
-15560.00 12345.00 
-15556.00 12345.00 
-15528.00 12345.00 
-15524.00 12345.00 
-15532.00 12345.00 
